ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile,ArticleTitle.1
Amedeo_Avogadro,What does Avogadro's Law state?,the relationship between the masses of the same volume of different gases (at the same temperature and pressure) corresponds to the relationship between their respective molecular weights,medium,hard,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Who showed that Avogadro's theory held in dilute solutions?,jacobus henricus van hoff,medium,medium,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,In what language was his 1811 paper published?,french,hard,hard,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Who was Avogadro's wife?,felicita mazz,hard,hard,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Why did Avogadro lose his chair at the University of Turin?,he was active in the revolutionary movements of 1821 against the king of sardinia,hard,hard,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Was Amedeo Avogadro was born in Turin?,yes,easy,easy,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Is Avogadro hailed as a founder of the atomic-molecular theory?,yes,easy,easy,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Did Johann Josef Loschmidt first calculate the value of Avogadro's number?,yes,easy,easy,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,"In 1820, Avogadro became a professor of physics where?",university of turin,medium,medium,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Avogadro did not actually use what word?,atom,medium,medium,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,The number of elementary entities in 1 mole of a substance is known as what?,avogadro constant,medium,medium,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,What would a German call Avogadro's number?,loschmidt number,hard,medium,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Is Amedeo Avogadro Italian?,yes,hard,easy,S10_set4_a8,Amedeo_Avogadro
Amedeo_Avogadro,Did he become a professor before the revolutionary movements against the king of Sardinia?,yes,hard,hard,S10_set4_a8,Amedeo_Avogadro
Ant,Do ants belong to the Hymenoptera order?,yes,easy,easy,S10_set1_a1,Ant
Ant,Are ants used in cuisine?,yes,easy,easy,S10_set1_a1,Ant
Ant,Does an ant's head contain sensory organs?,yes,easy,easy,S10_set1_a1,Ant
Ant,How do most ants travel?,most ants travel by walking,medium,medium,S10_set1_a1,Ant
Ant,"In ant colonies, what are the fertile female ants called?","""queens""",medium,medium,S10_set1_a1,Ant
Ant,Who wrote about ants in A Tramp Abroad?,mark twain wrote about ants,medium,medium,S10_set1_a1,Ant
Ant,"Do the ants eat plants, meats, or both?",both,hard,too hard,S10_set1_a1,Ant
Ant,What organs gives a bull ant its good sight?,compound eyes,hard,too hard,S10_set1_a1,Ant
Ant,What may happen to red fire ants if we use boiling water on the queen?,nests of red fire ants may be destroyed,hard,medium,S10_set1_a1,Ant
Ant,Are ants found in Antartica?,"no, there are no ants in antarctica",easy,easy,S10_set1_a1,Ant
Ant,Do male ants take flight before females?,"yes, male ants take flight before females",easy,easy,S10_set1_a1,Ant
Ant,Do worker ants have wings?,"no, worker ants do not have wings",easy,easy,S10_set1_a1,Ant
Ant,What are the three segments of an ant?,"the head, mesosoma and metasoma are the three distinct body segments",medium,hard,S10_set1_a1,Ant
Ant,What are the ant colonies that lack queens called?,colonies that lack queens are called gamergate colonies,medium,medium,S10_set1_a1,Ant
Ant,Where are bullet ants located?,bullet ants are located in central and south america,medium,medium,S10_set1_a1,Ant
Ant,Do ants belong to the same order as bees?,"yes, ants belong to the same order as bees",hard,medium,S10_set1_a1,Ant
Ant,What is the most common color of ants?,most ants are red or black,hard,hard,S10_set1_a1,Ant
Ant,Do all ants build nests?,"no, not all ants build nests",hard,medium,S10_set1_a1,Ant
Ant,Ultraviolet vision was first discovered in ants by Sir who in 1881?,john lubbok,,medium,S10_set1_a1,Ant
Ant,Do ants thrive in most ecosystems?,yes,,easy,S10_set1_a1,Ant
Ant,Are several species of ants able to use the Earths magnetic field?,yes,,easy,S10_set1_a1,Ant
Ant,Are termites actually more closely related to cockroaches as well as mantids?,"yes, termites are actually more closely related to cockroaches as well as mantids",,easy,S10_set1_a1,Ant
Ant,Do some caterpillars produce vibrations as well as sounds?,yes,,easy,S10_set1_a1,Ant
Ant,Did ants evolve from wasp-like ancestors in the mid-Cretaceous period between 110 and 130 million years ago and diversified after the rise of flowering plants?,yes,,easy,S10_set1_a1,Ant
Ant,Is the ant a marsupial?,no,,medium,S10_set1_a1,Ant
Ant,Are they easily identified by their elbowed antennae and a distinctive node-like structure that forms a slender waist?,"yes, they are easily identified by their elbowed antennae and a distinctive node-like structure that forms a slender waist",,easy,S10_set1_a1,Ant
Antwerp,Is Antwerp a city?,yes,easy,easy,S10_set3_a4,Antwerp
Antwerp,Is Antwerp a municipality?,yes,easy,easy,S10_set3_a4,Antwerp
Antwerp,Is Antwerp in Belgium?,yes,easy,easy,S10_set3_a4,Antwerp
Antwerp,What is Antwerp?,antwerp is a city and municipality in belgium,medium,easy,S10_set3_a4,Antwerp
Antwerp,What is the population of the city of Antwerp?,"antwerp's population is 472,071",medium,medium,S10_set3_a4,Antwerp
Antwerp,Where is the city of Antwerp?,antwerp is in belgium,medium,medium,S10_set3_a4,Antwerp
Antwerp,Why is Antwerp important to fashion?,yes,hard,medium,S10_set3_a4,Antwerp
Antwerp,Antwerp is to the east of what river?,antwerp is to the east of the scheldt river,hard,too hard,S10_set3_a4,Antwerp
Antwerp,How many municipalities does Antwerp have?,"none, antwerp is a municipality",hard,medium,S10_set3_a4,Antwerp
Arabic_language,Is Arabic a Central Semitic language?,yes,easy,easy,S10_set5_a3,Arabic_language
Arabic_language,Was Arabic a major vehicle of culture in Europe?,yes,easy,easy,S10_set5_a3,Arabic_language
Arabic_language,Is Arabic classified alongside Semitic languages?,yes,easy,easy,S10_set5_a3,Arabic_language
Arabic_language,How many people speak the Arabic language?,280 million people,medium,easy,S10_set5_a3,Arabic_language
Arabic_language,When was Arabic calligraphy invented?,many styles were developed after 786,medium,hard,S10_set5_a3,Arabic_language
Arabic_language,Where is Arabic spoken?,the middle east and north africa,medium,medium,S10_set5_a3,Arabic_language
Arabic_language,Why is Arabic related to Islam?,arabic is the liturgical language of islam,hard,hard,S10_set5_a3,Arabic_language
Arabic_language,Why does Arabic heavily influence European languages?,"arabic was a major vehicle of culture in europe, and the arab and european civilizations are geographically close",hard,hard,S10_set5_a3,Arabic_language
Arabic_language,Is Arabic the largest member of the Semitic language family?,yes,easy,easy,S10_set5_a3,Arabic_language
Arabic_language,Does Modern Standard Arabic continue to evolve like other languages?,yes,easy,easy,S10_set5_a3,Arabic_language
Arabic_language,Is Hassaniya Arabic spoken in Mauritania?,yes,easy,easy,S10_set5_a3,Arabic_language
Arabic_language,What is the only variety of modern Arabic that has acquired official language status?,maltese,medium,medium,S10_set5_a3,Arabic_language
Arabic_language,Egyptian Arabic is spoken by how many in Egypt?,76 million,medium,medium,S10_set5_a3,Arabic_language
Arabic_language,Where are the Western Arabic numerals used?,north africa,medium,medium,S10_set5_a3,Arabic_language
Arabic_language,The most active Academies of Arabic Language are found where?,damascus and cairo,hard,medium,S10_set5_a3,Arabic_language
Arabic_language,Hassan Massoudy is a master of what genre?,hassan massoudy,hard,medium,S10_set5_a3,Arabic_language
Berlin,Is Berlin the capital city of Germany?,berlin is the capital city of germany,easy,easy,S10_set3_a1,Berlin
Berlin,Is Berlin the largest city in Germany?,berlin is germany's largest city,easy,easy,S10_set3_a1,Berlin
Berlin,Is Schloss Charlottenburg the largest existing palace in Berlin?,schloss charlottenburg is the largest existing palace in berlin ,easy,easy,S10_set3_a1,Berlin
Berlin,Which building is the site of the German parliament?,the reichstag building is the site of the german parliament ,medium,easy,S10_set3_a1,Berlin
Berlin,Which two sports events did the Olympiastadion host?,the olympiastadion hosted the 1936 summer olympics and the 2006 fifa world cup final ,medium,medium,S10_set3_a1,Berlin
Berlin,Where is the Berliner Dom located?,the berliner dom is located on the spree island across from the site of the berliner stadtschloss and adjacent to the lustgarten,medium,medium,S10_set3_a1,Berlin
Berlin,Which Berlin building did architect Norman Foster remodel in the 1990s?,the reichstag building was remodeled by architect norman foster in the 1990s,hard,medium,S10_set3_a1,Berlin
Berlin,"Why is Vattenfall shifting towards reliance on cleaner, renewable energy sources?","because burning lignite produces harmful emissions, vattenfall has announced a commitment to shift towards reliance on cleaner, renewable energy sources",hard,hard,S10_set3_a1,Berlin
Berlin,What are the names of the two zoos in Berlin?,the two zoos in berlin are the zoologischer garten berlin and the tierpark friedrichsfelde,hard,hard,S10_set3_a1,Berlin
Berlin,Is Berlin the headquarters of Springer?,"yes, berlin is the headquarters of springer",easy,medium,S10_set3_a1,Berlin
Berlin,Does the Gendarmenmarkt border the French Cathedral?,"yes, the gendarmenmarkt borders the french cathedral",easy,medium,S10_set3_a1,Berlin
Berlin,Is the Nauen plain north of Berlin?,"no, the nauen plain stretches to the west of berlin",easy,hard,S10_set3_a1,Berlin
Berlin,Where is the bust of Queen Nefertiti?,the bust of queen nefertiti is in the altes museum,medium,hard,S10_set3_a1,Berlin
Berlin,Where does the German President live?,"the german president lives west of the center, schloss bellevue",medium,hard,S10_set3_a1,Berlin
Berlin,When did Berlin give up its status as a free Hanseatic city?,in 1451 berlin gave up its status as a free hanseatic city,medium,medium,S10_set3_a1,Berlin
Berlin,Which is the busiest airport in Berlin?,tegel international airport is the busiest airport in berlin,hard,hard,S10_set3_a1,Berlin
Berlin,How many occupation zones was Germany divided into after the war?,germany was divided into four occupation zones after the war,hard,hard,S10_set3_a1,Berlin
Berlin,Where was Popkomm held before moving to Berlin?,popkomm was held in cologne before moving to berlin,hard,hard,S10_set3_a1,Berlin
Blaise_Pascal,Who was Blaise Pascal's father?,"his father, étienne pascal (1588–1651), who also had an interest in science and mathematics, was a local judge",easy,medium,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Was Pascal a French mathematician?,yes,easy,easy,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Did Pascal have poor health throughout his life?,yes,easy,easy,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,How old was Pascal when he lost his mother?,at the age of three,medium,medium,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Who was Pascal's younger sister?,jacqueline,medium,medium,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,What led Pascal to his religious conversion?,two basic influences led him to his conversion: sickness and jansenism,medium,medium,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,How old was Pascal when he died?,39,hard,too hard,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Did Pascal write about cycloid before 1658?,no,hard,hard,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Is there a programming language called Pascal?,yes,hard,hard,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Crowds of believers came to see and kiss the thorn; all of Catholic where acclaimed a miracle?,paris,,medium,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Wasn't Blaise Pascal a work of Desargues on conic sections?,"yes, it was",,easy,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Who died the next morning?,pascal,,hard,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,When did his father die?,1651,,hard,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,"Was he a child prodigy who was educated by his father, a civil servant?",yes,,medium,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,"Was Pascal's earliest work in the natural and applied sciences where he made important contributions to the construction of mechanical calculators, the study of fluids, and clarified the concepts of pressure and vacuum by generalizing the work of Evangelista Torricelli?",yes,,easy,S10_set4_a4,Blaise_Pascal
Blaise_Pascal,Did Pascal also write in defense of the scientific method?,yes,,easy,S10_set4_a4,Blaise_Pascal
Butterfly,Do butterflies make sounds?,some butterflies make sounds,easy,medium,S10_set1_a6,Butterfly
Butterfly,Do butterflies have two eyes?,"yes, butterflies have two eyes",easy,easy,S10_set1_a6,Butterfly
Butterfly,Does a black moth mean that someone has died?,in the philippines a black butterfly or moth mean that someone has died,easy,hard,S10_set1_a6,Butterfly
Butterfly,What is the outer layer of the cuticle made of?,the outer layer of the cuticle is made of of a mixture of chitin and specialized proteins,medium,easy,S10_set1_a6,Butterfly
Butterfly,Where was there a vast swarm of butterflies?,in kyoto there was a vast swarm of butterflies,medium,medium,S10_set1_a6,Butterfly
Butterfly,What butterfly is migratory?,the monarch butterfly is migratory,medium,easy,S10_set1_a6,Butterfly
Butterfly,Do butterflies carry more pollen than Hymenoptera?,"no, butterflies carry less pollen than hymenoptera",hard,hard,S10_set1_a6,Butterfly
Butterfly,What allows the butterfly to evade predators?,a butterfly's hind wings allow the butterfly to evade predators,hard,medium,S10_set1_a6,Butterfly
Butterfly,What happens if a wing is removed?,if a ring is removed the other three will grow to a larger size,hard,easy,S10_set1_a6,Butterfly
Charles-Augustin_de_Coulomb,Was Charles-Augustin de Coulomb a Spanish Biologist?,no,easy,easy,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,Was the SI unit of charge named after Charles-Augustin de Coulomb?,yes,easy,easy,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,Was Charles-Augustin de Coulomb ever employed at La Rochelle?,yes,easy,easy,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,What is Charles-Augustin de Coulomb best known for?,he is best known for developing coulomb's law,medium,medium,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,Whose ideas inspired Charles-Augustin de Coulomb's experiments on the resistance of masonries?,pieter van musschenbroek,medium,medium,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,When did Charles-Augustin de Coulomb join his father's family in Montpeillier?,from 1757 to 1759 he joined his father's family in montpellier,medium,medium,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,Did Charles-Augustin de Coulomb come from a poor family?,no,hard,easy,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,What is Coulomb's law?,the definition of the electrostatic force of attraction and repulsion,hard,medium,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,Where is Collge des Quatre-Nations located?,in montpellier,hard,hard,S10_set4_a6,Charles-Augustin_de_Coulomb
Charles-Augustin_de_Coulomb,What happened in 1785?,coulomb presented his three reports on electricity and magnetism,,easy,S10_set4_a6,Charles-Augustin_de_Coulomb
